Sample 1 - CPU:   8.50 - MEM: 260.34
Sample 2 - CPU:   8.50 - MEM: 260.37
Sample 3 - CPU:   8.50 - MEM: 260.40
Sample 4 - CPU:   8.50 - MEM: 260.40
Sample 5 - CPU:   8.50 - MEM: 260.40
Sample 6 - CPU:   8.50 - MEM: 260.40
Sample 7 - CPU:   8.50 - MEM: 260.40
Sample 8 - CPU:   8.50 - MEM: 260.40
Sample 9 - CPU:   8.50 - MEM: 260.40
Sample 10 - CPU:   8.50 - MEM: 260.40
Sample 11 - CPU:   8.50 - MEM: 260.40
Sample 12 - CPU:   8.50 - MEM: 260.35
Sample 13 - CPU:   8.50 - MEM: 260.35
Sample 14 - CPU:   8.50 - MEM: 260.35
Sample 15 - CPU:   8.50 - MEM: 260.35
Sample 16 - CPU:   8.50 - MEM: 260.35
Sample 17 - CPU:   8.50 - MEM: 260.35
Sample 18 - CPU:   8.50 - MEM: 260.35
Sample 19 - CPU:   8.50 - MEM: 260.35
Sample 20 - CPU:   8.50 - MEM: 260.35
Sample 21 - CPU:   8.50 - MEM: 260.35
Sample 22 - CPU:   8.50 - MEM: 260.35
Sample 23 - CPU:   8.50 - MEM: 260.35
Sample 24 - CPU:   8.50 - MEM: 260.35
Sample 25 - CPU:   8.50 - MEM: 260.35
Sample 26 - CPU:   8.50 - MEM: 260.35
Sample 27 - CPU:   8.50 - MEM: 260.35
Sample 28 - CPU:   8.50 - MEM: 260.35
Sample 29 - CPU:   8.50 - MEM: 260.35
Sample 30 - CPU:   8.50 - MEM: 260.35
Sample 31 - CPU:   8.50 - MEM: 260.35
Sample 32 - CPU:   8.50 - MEM: 260.35
Sample 33 - CPU:   8.50 - MEM: 260.35
Sample 34 - CPU:   8.50 - MEM: 260.35
Sample 35 - CPU:   8.50 - MEM: 260.35
Sample 36 - CPU:   8.50 - MEM: 260.35
Sample 37 - CPU:   8.50 - MEM: 260.35
Sample 38 - CPU:   8.50 - MEM: 260.35
Sample 39 - CPU:   8.50 - MEM: 260.35
Sample 40 - CPU:   8.50 - MEM: 260.35
Sample 41 - CPU:   8.50 - MEM: 260.35
Sample 42 - CPU:   8.50 - MEM: 260.35
Sample 43 - CPU:   8.50 - MEM: 260.35
Sample 44 - CPU:   8.50 - MEM: 260.35
Sample 45 - CPU:   8.50 - MEM: 260.35
Sample 46 - CPU:   8.50 - MEM: 260.35
Sample 47 - CPU:   8.50 - MEM: 260.35
Sample 48 - CPU:   8.50 - MEM: 260.35
Sample 49 - CPU:   8.50 - MEM: 260.35
Sample 50 - CPU:   8.50 - MEM: 260.35
Sample 51 - CPU:   8.50 - MEM: 260.35
Sample 52 - CPU:   8.50 - MEM: 260.35
Sample 53 - CPU:   8.50 - MEM: 260.35
Sample 54 - CPU:   8.50 - MEM: 260.35
Sample 55 - CPU:   8.50 - MEM: 260.35
Sample 56 - CPU:   8.50 - MEM: 260.35
Sample 57 - CPU:   8.50 - MEM: 260.35
Sample 58 - CPU:   8.50 - MEM: 260.35
Sample 59 - CPU:   8.50 - MEM: 260.35
