Sample 1 - CPU:   6.70 - MEM: 258.08
Sample 2 - CPU:   6.70 - MEM: 258.11
Sample 3 - CPU:   6.70 - MEM: 258.13
Sample 4 - CPU:   6.70 - MEM: 258.13
Sample 5 - CPU:   6.70 - MEM: 258.13
Sample 6 - CPU:   6.80 - MEM: 258.13
Sample 7 - CPU:   6.80 - MEM: 258.13
Sample 8 - CPU:   6.80 - MEM: 258.13
Sample 9 - CPU:   6.80 - MEM: 258.13
Sample 10 - CPU:   6.80 - MEM: 258.13
Sample 11 - CPU:   6.80 - MEM: 258.13
Sample 12 - CPU:   6.80 - MEM: 258.13
Sample 13 - CPU:   6.80 - MEM: 258.08
Sample 14 - CPU:   6.80 - MEM: 258.08
Sample 15 - CPU:   6.80 - MEM: 258.08
Sample 16 - CPU:   6.80 - MEM: 258.08
Sample 17 - CPU:   6.80 - MEM: 258.08
Sample 18 - CPU:   6.80 - MEM: 258.08
Sample 19 - CPU:   6.80 - MEM: 258.08
Sample 20 - CPU:   6.80 - MEM: 258.08
Sample 21 - CPU:   6.80 - MEM: 258.08
Sample 22 - CPU:   6.80 - MEM: 258.08
Sample 23 - CPU:   6.80 - MEM: 258.08
Sample 24 - CPU:   6.80 - MEM: 258.08
Sample 25 - CPU:   6.80 - MEM: 258.08
Sample 26 - CPU:   6.80 - MEM: 258.08
Sample 27 - CPU:   6.80 - MEM: 258.08
Sample 28 - CPU:   6.80 - MEM: 258.08
Sample 29 - CPU:   6.80 - MEM: 258.08
Sample 30 - CPU:   6.80 - MEM: 258.08
Sample 31 - CPU:   6.80 - MEM: 258.08
Sample 32 - CPU:   6.80 - MEM: 258.08
Sample 33 - CPU:   6.80 - MEM: 258.08
Sample 34 - CPU:   6.80 - MEM: 258.08
Sample 35 - CPU:   6.80 - MEM: 258.08
Sample 36 - CPU:   6.80 - MEM: 258.08
Sample 37 - CPU:   6.80 - MEM: 258.08
Sample 38 - CPU:   6.80 - MEM: 258.08
Sample 39 - CPU:   6.80 - MEM: 258.08
Sample 40 - CPU:   6.80 - MEM: 258.08
Sample 41 - CPU:   6.80 - MEM: 258.08
Sample 42 - CPU:   6.80 - MEM: 258.08
Sample 43 - CPU:   6.80 - MEM: 258.08
Sample 44 - CPU:   6.80 - MEM: 258.08
Sample 45 - CPU:   6.80 - MEM: 258.08
Sample 46 - CPU:   6.80 - MEM: 258.08
Sample 47 - CPU:   6.80 - MEM: 258.08
Sample 48 - CPU:   6.80 - MEM: 258.08
Sample 49 - CPU:   6.80 - MEM: 258.08
Sample 50 - CPU:   6.80 - MEM: 258.08
Sample 51 - CPU:   6.80 - MEM: 258.08
Sample 52 - CPU:   6.80 - MEM: 258.08
Sample 53 - CPU:   6.80 - MEM: 258.08
Sample 54 - CPU:   6.80 - MEM: 258.08
Sample 55 - CPU:   6.80 - MEM: 258.08
Sample 56 - CPU:   6.80 - MEM: 258.08
Sample 57 - CPU:   6.80 - MEM: 258.08
Sample 58 - CPU:   6.80 - MEM: 258.08
Sample 59 - CPU:   6.80 - MEM: 258.08
