Sample 1 - CPU:  93.00 - MEM: 290.04
Sample 2 - CPU:  93.40 - MEM: 290.04
Sample 3 - CPU:  92.80 - MEM: 290.04
Sample 4 - CPU:  93.30 - MEM: 290.04
Sample 5 - CPU:  92.90 - MEM: 290.04
Sample 6 - CPU:  93.30 - MEM: 290.04
Sample 7 - CPU:  92.80 - MEM: 290.04
Sample 8 - CPU:  93.30 - MEM: 290.04
Sample 9 - CPU:  92.90 - MEM: 290.04
Sample 10 - CPU:  93.40 - MEM: 290.04
Sample 11 - CPU:  92.90 - MEM: 290.04
Sample 12 - CPU:  93.30 - MEM: 290.04
Sample 13 - CPU:  92.90 - MEM: 290.04
Sample 14 - CPU:  93.40 - MEM: 290.04
Sample 15 - CPU:  92.90 - MEM: 290.04
Sample 16 - CPU:  93.30 - MEM: 290.04
Sample 17 - CPU:  92.70 - MEM: 290.04
Sample 18 - CPU:  93.10 - MEM: 290.04
Sample 19 - CPU:  92.70 - MEM: 290.04
Sample 20 - CPU:  92.30 - MEM: 290.04
Sample 21 - CPU:  92.70 - MEM: 290.04
Sample 22 - CPU:  92.30 - MEM: 290.04
Sample 23 - CPU:  92.70 - MEM: 290.04
Sample 24 - CPU:  92.30 - MEM: 290.04
Sample 25 - CPU:  92.60 - MEM: 290.04
Sample 26 - CPU:  92.20 - MEM: 290.04
Sample 27 - CPU:  92.60 - MEM: 290.04
Sample 28 - CPU:  92.30 - MEM: 290.04
Sample 29 - CPU:  92.70 - MEM: 290.04
Sample 30 - CPU:  92.30 - MEM: 290.04
Sample 31 - CPU:  92.70 - MEM: 290.04
Sample 32 - CPU:  92.20 - MEM: 290.04
Sample 33 - CPU:  92.60 - MEM: 290.04
Sample 34 - CPU:  92.10 - MEM: 290.04
Sample 35 - CPU:  92.50 - MEM: 290.04
Sample 36 - CPU:  92.10 - MEM: 290.04
Sample 37 - CPU:  92.50 - MEM: 290.04
Sample 38 - CPU:  92.10 - MEM: 290.04
Sample 39 - CPU:  92.40 - MEM: 290.04
Sample 40 - CPU:  92.00 - MEM: 290.04
Sample 41 - CPU:  92.30 - MEM: 290.04
Sample 42 - CPU:  91.90 - MEM: 290.04
Sample 43 - CPU:  92.30 - MEM: 290.04
Sample 44 - CPU:  92.00 - MEM: 290.04
Sample 45 - CPU:  92.40 - MEM: 290.04
Sample 46 - CPU:  92.00 - MEM: 290.04
Sample 47 - CPU:  91.70 - MEM: 290.04
Sample 48 - CPU:  92.00 - MEM: 290.04
Sample 49 - CPU:  91.70 - MEM: 290.04
Sample 50 - CPU:  92.10 - MEM: 290.04
Sample 51 - CPU:  91.60 - MEM: 290.04
Sample 52 - CPU:  92.00 - MEM: 290.04
Sample 53 - CPU:  91.60 - MEM: 290.04
Sample 54 - CPU:  92.00 - MEM: 290.04
Sample 55 - CPU:  91.60 - MEM: 290.04
Sample 56 - CPU:  92.00 - MEM: 290.04
Sample 57 - CPU:  91.70 - MEM: 290.04
Sample 58 - CPU:  92.10 - MEM: 290.04
