Sample 1 - CPU:  87.00 - MEM: 233.96
Sample 2 - CPU:  88.70 - MEM: 233.96
Sample 3 - CPU:  87.10 - MEM: 234.00
Sample 4 - CPU:  85.50 - MEM: 234.02
Sample 5 - CPU:  87.50 - MEM: 234.04
Sample 6 - CPU:  86.40 - MEM: 234.06
Sample 7 - CPU:  87.90 - MEM: 234.06
Sample 8 - CPU:  86.50 - MEM: 234.07
Sample 9 - CPU:  88.40 - MEM: 234.07
Sample 10 - CPU:  86.90 - MEM: 234.08
Sample 11 - CPU:  88.30 - MEM: 234.08
Sample 12 - CPU:  86.60 - MEM: 234.08
Sample 13 - CPU:  88.40 - MEM: 234.08
Sample 14 - CPU:  87.00 - MEM: 234.08
Sample 15 - CPU:  88.40 - MEM: 234.08
Sample 16 - CPU:  87.20 - MEM: 234.08
Sample 17 - CPU:  88.60 - MEM: 234.08
Sample 18 - CPU:  87.40 - MEM: 234.08
Sample 19 - CPU:  88.80 - MEM: 234.08
Sample 20 - CPU:  87.60 - MEM: 234.08
Sample 21 - CPU:  88.90 - MEM: 234.08
Sample 22 - CPU:  87.80 - MEM: 234.08
Sample 23 - CPU:  89.20 - MEM: 234.08
Sample 24 - CPU:  87.90 - MEM: 234.08
Sample 25 - CPU:  89.30 - MEM: 234.08
Sample 26 - CPU:  88.20 - MEM: 234.08
Sample 27 - CPU:  89.50 - MEM: 234.08
Sample 28 - CPU:  88.40 - MEM: 234.08
Sample 29 - CPU:  89.60 - MEM: 234.08
Sample 30 - CPU:  88.60 - MEM: 234.08
Sample 31 - CPU:  87.50 - MEM: 234.08
Sample 32 - CPU:  88.50 - MEM: 234.08
Sample 33 - CPU:  87.30 - MEM: 234.09
Sample 34 - CPU:  88.40 - MEM: 234.09
Sample 35 - CPU:  87.30 - MEM: 234.09
Sample 36 - CPU:  88.40 - MEM: 234.09
Sample 37 - CPU:  87.40 - MEM: 234.09
Sample 38 - CPU:  88.50 - MEM: 234.09
Sample 39 - CPU:  87.30 - MEM: 234.09
Sample 40 - CPU:  88.30 - MEM: 234.09
Sample 41 - CPU:  87.50 - MEM: 234.09
Sample 42 - CPU:  88.30 - MEM: 234.09
Sample 43 - CPU:  87.20 - MEM: 234.09
Sample 44 - CPU:  88.20 - MEM: 234.09
Sample 45 - CPU:  87.30 - MEM: 234.09
Sample 46 - CPU:  88.20 - MEM: 234.09
Sample 47 - CPU:  87.30 - MEM: 234.09
Sample 48 - CPU:  88.20 - MEM: 234.09
Sample 49 - CPU:  87.40 - MEM: 234.09
Sample 50 - CPU:  88.20 - MEM: 234.09
Sample 51 - CPU:  87.40 - MEM: 234.09
Sample 52 - CPU:  88.40 - MEM: 234.09
Sample 53 - CPU:  87.40 - MEM: 234.09
Sample 54 - CPU:  88.40 - MEM: 234.09
Sample 55 - CPU:  87.60 - MEM: 234.09
Sample 56 - CPU:  88.70 - MEM: 234.09
Sample 57 - CPU:  87.90 - MEM: 234.09
Sample 58 - CPU:  87.10 - MEM: 234.09
