Sample 1 - CPU:  85.60 - MEM: 234.55
Sample 2 - CPU:  87.00 - MEM: 234.56
Sample 3 - CPU:  85.60 - MEM: 234.58
Sample 4 - CPU:  87.40 - MEM: 234.61
Sample 5 - CPU:  85.80 - MEM: 234.62
Sample 6 - CPU:  87.60 - MEM: 234.63
Sample 7 - CPU:  85.90 - MEM: 234.63
Sample 8 - CPU:  87.60 - MEM: 234.64
Sample 9 - CPU:  86.40 - MEM: 234.65
Sample 10 - CPU:  87.80 - MEM: 234.65
Sample 11 - CPU:  86.50 - MEM: 234.66
Sample 12 - CPU:  85.30 - MEM: 234.67
Sample 13 - CPU:  86.80 - MEM: 234.68
Sample 14 - CPU:  85.40 - MEM: 234.68
Sample 15 - CPU:  86.60 - MEM: 234.68
Sample 16 - CPU:  85.50 - MEM: 234.68
Sample 17 - CPU:  86.90 - MEM: 234.68
Sample 18 - CPU:  85.70 - MEM: 234.68
Sample 19 - CPU:  86.90 - MEM: 234.68
Sample 20 - CPU:  85.60 - MEM: 234.68
Sample 21 - CPU:  86.80 - MEM: 234.68
Sample 22 - CPU:  85.60 - MEM: 234.68
Sample 23 - CPU:  86.80 - MEM: 234.68
Sample 24 - CPU:  85.80 - MEM: 234.68
Sample 25 - CPU:  87.00 - MEM: 234.68
Sample 26 - CPU:  85.80 - MEM: 234.68
Sample 27 - CPU:  87.00 - MEM: 234.68
Sample 28 - CPU:  85.90 - MEM: 234.68
Sample 29 - CPU:  87.10 - MEM: 234.68
Sample 30 - CPU:  86.00 - MEM: 234.68
Sample 31 - CPU:  87.00 - MEM: 234.68
Sample 32 - CPU:  85.90 - MEM: 234.68
Sample 33 - CPU:  86.90 - MEM: 234.68
Sample 34 - CPU:  85.90 - MEM: 234.68
Sample 35 - CPU:  86.90 - MEM: 234.68
Sample 36 - CPU:  85.90 - MEM: 234.68
Sample 37 - CPU:  86.90 - MEM: 234.68
Sample 38 - CPU:  85.90 - MEM: 234.68
Sample 39 - CPU:  86.90 - MEM: 234.68
Sample 40 - CPU:  86.00 - MEM: 234.68
Sample 41 - CPU:  87.00 - MEM: 234.68
Sample 42 - CPU:  86.00 - MEM: 234.68
Sample 43 - CPU:  85.00 - MEM: 234.68
Sample 44 - CPU:  86.00 - MEM: 234.68
Sample 45 - CPU:  85.20 - MEM: 234.68
Sample 46 - CPU:  86.10 - MEM: 234.68
Sample 47 - CPU:  85.40 - MEM: 234.68
Sample 48 - CPU:  86.40 - MEM: 234.68
Sample 49 - CPU:  85.60 - MEM: 234.68
Sample 50 - CPU:  86.50 - MEM: 234.68
Sample 51 - CPU:  85.60 - MEM: 234.68
Sample 52 - CPU:  86.40 - MEM: 234.68
Sample 53 - CPU:  85.70 - MEM: 234.68
Sample 54 - CPU:  86.70 - MEM: 234.68
Sample 55 - CPU:  86.00 - MEM: 234.68
Sample 56 - CPU:  86.80 - MEM: 234.68
Sample 57 - CPU:  86.10 - MEM: 234.68
Sample 58 - CPU:  87.00 - MEM: 234.68
Sample 59 - CPU:  86.30 - MEM: 234.68
