Sample 1 - CPU:  82.20 - MEM: 234.77
Sample 2 - CPU:  80.00 - MEM: 234.77
Sample 3 - CPU:  82.00 - MEM: 234.79
Sample 4 - CPU:  80.70 - MEM: 234.86
Sample 5 - CPU:  82.60 - MEM: 234.87
Sample 6 - CPU:  81.10 - MEM: 234.87
Sample 7 - CPU:  80.00 - MEM: 234.89
Sample 8 - CPU:  81.90 - MEM: 234.89
Sample 9 - CPU:  80.50 - MEM: 234.89
Sample 10 - CPU:  82.30 - MEM: 234.89
Sample 11 - CPU:  81.10 - MEM: 234.89
Sample 12 - CPU:  82.80 - MEM: 234.89
Sample 13 - CPU:  81.70 - MEM: 234.89
Sample 14 - CPU:  83.40 - MEM: 234.89
Sample 15 - CPU:  82.20 - MEM: 234.89
Sample 16 - CPU:  83.70 - MEM: 234.89
Sample 17 - CPU:  82.40 - MEM: 234.89
Sample 18 - CPU:  83.80 - MEM: 234.89
Sample 19 - CPU:  82.60 - MEM: 234.89
Sample 20 - CPU:  84.00 - MEM: 234.89
Sample 21 - CPU:  82.70 - MEM: 234.89
Sample 22 - CPU:  84.20 - MEM: 234.89
Sample 23 - CPU:  83.10 - MEM: 234.89
Sample 24 - CPU:  84.50 - MEM: 234.89
Sample 25 - CPU:  83.50 - MEM: 234.92
Sample 26 - CPU:  84.90 - MEM: 234.95
Sample 27 - CPU:  83.90 - MEM: 234.97
Sample 28 - CPU:  85.20 - MEM: 234.97
Sample 29 - CPU:  84.20 - MEM: 234.97
Sample 30 - CPU:  85.40 - MEM: 234.97
Sample 31 - CPU:  84.40 - MEM: 234.97
Sample 32 - CPU:  85.60 - MEM: 234.97
Sample 33 - CPU:  84.60 - MEM: 234.97
Sample 34 - CPU:  83.50 - MEM: 234.97
Sample 35 - CPU:  84.50 - MEM: 234.97
Sample 36 - CPU:  83.60 - MEM: 234.97
Sample 37 - CPU:  84.80 - MEM: 234.97
Sample 38 - CPU:  83.90 - MEM: 234.97
Sample 39 - CPU:  85.00 - MEM: 234.97
Sample 40 - CPU:  84.00 - MEM: 234.97
Sample 41 - CPU:  85.10 - MEM: 234.97
Sample 42 - CPU:  84.20 - MEM: 234.97
Sample 43 - CPU:  85.40 - MEM: 234.97
Sample 44 - CPU:  84.60 - MEM: 234.97
Sample 45 - CPU:  85.60 - MEM: 234.97
Sample 46 - CPU:  84.80 - MEM: 234.97
Sample 47 - CPU:  85.90 - MEM: 234.97
Sample 48 - CPU:  85.00 - MEM: 234.97
Sample 49 - CPU:  86.10 - MEM: 234.97
Sample 50 - CPU:  85.30 - MEM: 234.97
Sample 51 - CPU:  86.30 - MEM: 234.97
Sample 52 - CPU:  85.50 - MEM: 234.97
Sample 53 - CPU:  86.30 - MEM: 234.97
Sample 54 - CPU:  85.50 - MEM: 234.97
Sample 55 - CPU:  86.40 - MEM: 234.97
Sample 56 - CPU:  85.60 - MEM: 234.97
Sample 57 - CPU:  86.60 - MEM: 234.97
Sample 58 - CPU:  85.70 - MEM: 234.97
