Sample 1 - CPU:  82.10 - MEM: 289.96
Sample 2 - CPU:  81.70 - MEM: 289.96
Sample 3 - CPU:  81.30 - MEM: 289.96
Sample 4 - CPU:  81.80 - MEM: 289.96
Sample 5 - CPU:  81.40 - MEM: 289.96
Sample 6 - CPU:  81.90 - MEM: 289.96
Sample 7 - CPU:  81.50 - MEM: 289.96
Sample 8 - CPU:  82.00 - MEM: 289.96
Sample 9 - CPU:  81.70 - MEM: 289.96
Sample 10 - CPU:  82.20 - MEM: 289.96
Sample 11 - CPU:  81.80 - MEM: 289.96
Sample 12 - CPU:  82.30 - MEM: 289.96
Sample 13 - CPU:  81.80 - MEM: 289.96
Sample 14 - CPU:  82.30 - MEM: 289.96
Sample 15 - CPU:  82.00 - MEM: 289.96
Sample 16 - CPU:  82.40 - MEM: 289.96
Sample 17 - CPU:  82.00 - MEM: 289.99
Sample 18 - CPU:  82.40 - MEM: 290.00
Sample 19 - CPU:  82.10 - MEM: 290.00
Sample 20 - CPU:  82.50 - MEM: 290.00
Sample 21 - CPU:  82.00 - MEM: 290.00
Sample 22 - CPU:  82.30 - MEM: 290.00
Sample 23 - CPU:  81.80 - MEM: 290.00
Sample 24 - CPU:  82.10 - MEM: 290.00
Sample 25 - CPU:  81.70 - MEM: 290.00
Sample 26 - CPU:  82.20 - MEM: 290.00
Sample 27 - CPU:  81.80 - MEM: 290.00
Sample 28 - CPU:  82.20 - MEM: 290.00
Sample 29 - CPU:  81.80 - MEM: 290.00
Sample 30 - CPU:  82.30 - MEM: 290.00
Sample 31 - CPU:  81.90 - MEM: 290.00
Sample 32 - CPU:  81.60 - MEM: 290.00
Sample 33 - CPU:  82.00 - MEM: 290.00
Sample 34 - CPU:  81.70 - MEM: 290.00
Sample 35 - CPU:  82.20 - MEM: 290.00
Sample 36 - CPU:  81.80 - MEM: 290.00
Sample 37 - CPU:  82.20 - MEM: 290.00
Sample 38 - CPU:  81.90 - MEM: 290.00
Sample 39 - CPU:  82.40 - MEM: 290.00
Sample 40 - CPU:  82.00 - MEM: 290.00
Sample 41 - CPU:  82.40 - MEM: 290.00
Sample 42 - CPU:  82.10 - MEM: 290.00
Sample 43 - CPU:  82.50 - MEM: 290.00
Sample 44 - CPU:  82.20 - MEM: 290.00
Sample 45 - CPU:  82.60 - MEM: 290.00
Sample 46 - CPU:  82.30 - MEM: 290.00
Sample 47 - CPU:  82.80 - MEM: 290.00
Sample 48 - CPU:  82.50 - MEM: 290.00
Sample 49 - CPU:  82.90 - MEM: 290.00
Sample 50 - CPU:  82.50 - MEM: 290.00
Sample 51 - CPU:  83.00 - MEM: 290.00
Sample 52 - CPU:  82.60 - MEM: 290.00
Sample 53 - CPU:  83.10 - MEM: 290.00
Sample 54 - CPU:  82.80 - MEM: 290.00
Sample 55 - CPU:  82.40 - MEM: 290.00
Sample 56 - CPU:  82.80 - MEM: 290.00
Sample 57 - CPU:  82.50 - MEM: 290.00
Sample 58 - CPU:  82.90 - MEM: 290.00
