Sample 1 - CPU:  89.80 - MEM: 284.11
Sample 2 - CPU:  88.10 - MEM: 284.13
Sample 3 - CPU:  90.80 - MEM: 284.13
Sample 4 - CPU:  90.10 - MEM: 284.21
Sample 5 - CPU:  91.30 - MEM: 284.21
Sample 6 - CPU:  89.20 - MEM: 284.22
Sample 7 - CPU:  90.20 - MEM: 284.22
Sample 8 - CPU:  88.30 - MEM: 284.22
Sample 9 - CPU:  89.60 - MEM: 284.23
Sample 10 - CPU:  87.90 - MEM: 284.25
Sample 11 - CPU:  89.10 - MEM: 284.25
Sample 12 - CPU:  87.20 - MEM: 284.25
Sample 13 - CPU:  88.10 - MEM: 284.25
Sample 14 - CPU:  86.20 - MEM: 284.25
Sample 15 - CPU:  87.10 - MEM: 284.25
Sample 16 - CPU:  85.30 - MEM: 284.25
Sample 17 - CPU:  86.00 - MEM: 284.25
Sample 18 - CPU:  84.10 - MEM: 284.25
Sample 19 - CPU:  84.90 - MEM: 284.25
Sample 20 - CPU:  83.20 - MEM: 284.25
Sample 21 - CPU:  83.90 - MEM: 284.25
Sample 22 - CPU:  82.30 - MEM: 284.25
Sample 23 - CPU:  83.00 - MEM: 284.25
Sample 24 - CPU:  81.40 - MEM: 284.25
Sample 25 - CPU:  82.20 - MEM: 284.25
Sample 26 - CPU:  80.80 - MEM: 284.25
Sample 27 - CPU:  81.50 - MEM: 284.25
Sample 28 - CPU:  80.20 - MEM: 284.25
Sample 29 - CPU:  80.90 - MEM: 284.25
Sample 30 - CPU:  79.50 - MEM: 284.26
Sample 31 - CPU:  80.20 - MEM: 284.27
Sample 32 - CPU:  78.90 - MEM: 284.27
Sample 33 - CPU:  79.60 - MEM: 284.27
Sample 34 - CPU:  78.30 - MEM: 284.27
Sample 35 - CPU:  79.00 - MEM: 284.27
Sample 36 - CPU:  77.70 - MEM: 284.27
Sample 37 - CPU:  78.30 - MEM: 284.27
Sample 38 - CPU:  77.00 - MEM: 284.27
Sample 39 - CPU:  77.60 - MEM: 284.27
Sample 40 - CPU:  76.50 - MEM: 284.27
Sample 41 - CPU:  77.10 - MEM: 284.27
Sample 42 - CPU:  76.00 - MEM: 284.27
Sample 43 - CPU:  76.60 - MEM: 284.27
Sample 44 - CPU:  75.50 - MEM: 284.27
Sample 45 - CPU:  76.10 - MEM: 284.27
Sample 46 - CPU:  74.90 - MEM: 284.27
Sample 47 - CPU:  75.50 - MEM: 284.27
Sample 48 - CPU:  74.40 - MEM: 284.27
Sample 49 - CPU:  75.00 - MEM: 284.27
Sample 50 - CPU:  74.00 - MEM: 284.27
Sample 51 - CPU:  74.50 - MEM: 284.27
Sample 52 - CPU:  73.50 - MEM: 284.27
Sample 53 - CPU:  74.00 - MEM: 284.27
Sample 54 - CPU:  73.10 - MEM: 284.27
Sample 55 - CPU:  73.60 - MEM: 284.27
Sample 56 - CPU:  72.60 - MEM: 284.27
Sample 57 - CPU:  73.10 - MEM: 284.27
Sample 58 - CPU:  72.20 - MEM: 284.27
Sample 59 - CPU:  72.70 - MEM: 284.27
Sample 60 - CPU:  71.80 - MEM: 284.27
