7524157412757;0;1.0
7524200380952;1;2.0
7524224194142;2;3.0
7524251897847;3;4.0
7524276124010;4;5.0
7524307449872;5;6.0
7524331194725;6;7.0
7524352889127;7;8.0
7524370427860;8;9.0
7524469947585;9;10.0
7524498425656;10;11.0
7524529642213;11;12.0
7524550886851;12;13.0
7524573506417;13;14.0
7524605569407;14;15.0
7524709691529;15;16.0
7524811983687;16;17.0
7524840792588;17;18.0
7524865303080;18;19.0
7524893941194;19;20.0
7524917162925;20;21.0
7524940415864;21;22.0
7525043339144;22;23.0
7525062631520;23;24.0
7525090044115;24;25.0
7525114844722;25;26.0
7525143422319;26;27.0
7525249414622;27;28.0
7525352457748;28;29.0
7525375360800;29;30.0
7525397866163;30;31.0
7525423593807;31;32.0
7525449955031;32;33.0
7525474349304;33;34.0
7525497874648;34;35.0
7525528838382;35;36.0
7525555122446;36;37.0
7525576735768;37;38.0
7525602208183;38;39.0
7525625941951;39;40.0
7525650342979;40;41.0
7525674591104;41;42.0
7525697904576;42;43.0
7525718177788;43;44.0
7525742207278;44;45.0
7525769150554;45;46.0
7525793619067;46;47.0
7525819530798;47;48.0
7525844689883;48;49.0
7525865739282;49;50.0
7525890645046;50;51.0
7525912604764;51;52.0
7525934550150;52;53.0
7525954919066;53;54.0
7525977466032;54;55.0
7526001177047;55;56.0
7526027848369;56;57.0
7526148869291;57;58.0
7526199695355;58;59.0
7526218014310;59;60.0
7526314080655;60;61.0
7526413615792;61;62.0
7526518705913;62;63.0
7526623889099;63;64.0
7526650090797;64;65.0
7526671201759;65;66.0
7526775384601;66;67.0
7526797984519;67;68.0
7526820493412;68;69.0
7526848960939;69;70.0
7526880305874;70;71.0
7526985085287;71;72.0
7527008861264;72;73.0
7527033424190;73;74.0
7527062275809;74;75.0
7527172823951;75;76.0
7527204139404;76;77.0
7527310308405;77;78.0
7527332132680;78;79.0
7527358685968;79;80.0
7527382385588;80;81.0
7527407945922;81;82.0
7527432283149;82;83.0
7527459170385;83;84.0
7527490092490;84;85.0
7527515890549;85;86.0
7527540600317;86;87.0
7527560789730;87;88.0
7527582246389;88;89.0
7527604884611;89;90.0
7527621088682;90;91.0
7527637736396;91;92.0
7527660132538;92;93.0
7527679108018;93;94.0
7527698774693;94;95.0
7527714062278;95;96.0
7527734046685;96;97.0
7527751104249;97;98.0
7527767759758;98;99.0
7527789184938;99;100.0
7527843048675;100;101.0
