Sample 1 - CPU:  85.20 - MEM: 259.94
Sample 2 - CPU:  86.80 - MEM: 259.94
Sample 3 - CPU:  85.30 - MEM: 259.94
Sample 4 - CPU:  87.10 - MEM: 259.95
Sample 5 - CPU:  85.70 - MEM: 259.95
Sample 6 - CPU:  87.30 - MEM: 259.96
Sample 7 - CPU:  85.90 - MEM: 259.96
Sample 8 - CPU:  87.30 - MEM: 259.96
Sample 9 - CPU:  86.10 - MEM: 259.96
Sample 10 - CPU:  87.70 - MEM: 259.96
Sample 11 - CPU:  86.30 - MEM: 259.97
Sample 12 - CPU:  87.80 - MEM: 259.97
Sample 13 - CPU:  86.40 - MEM: 259.97
Sample 14 - CPU:  87.60 - MEM: 259.97
Sample 15 - CPU:  86.30 - MEM: 259.97
Sample 16 - CPU:  87.60 - MEM: 259.97
Sample 17 - CPU:  86.40 - MEM: 259.97
Sample 18 - CPU:  87.60 - MEM: 259.97
Sample 19 - CPU:  86.40 - MEM: 259.97
Sample 20 - CPU:  87.60 - MEM: 259.97
Sample 21 - CPU:  86.30 - MEM: 259.97
Sample 22 - CPU:  87.50 - MEM: 259.97
Sample 23 - CPU:  86.30 - MEM: 259.97
Sample 24 - CPU:  87.50 - MEM: 259.97
Sample 25 - CPU:  86.40 - MEM: 259.97
Sample 26 - CPU:  87.50 - MEM: 259.97
Sample 27 - CPU:  86.40 - MEM: 259.97
Sample 28 - CPU:  85.30 - MEM: 259.97
Sample 29 - CPU:  86.30 - MEM: 259.97
Sample 30 - CPU:  85.30 - MEM: 259.97
Sample 31 - CPU:  86.40 - MEM: 259.97
Sample 32 - CPU:  85.40 - MEM: 259.97
Sample 33 - CPU:  86.30 - MEM: 259.97
Sample 34 - CPU:  85.20 - MEM: 259.97
Sample 35 - CPU:  86.10 - MEM: 259.97
Sample 36 - CPU:  85.10 - MEM: 259.97
Sample 37 - CPU:  85.90 - MEM: 259.97
Sample 38 - CPU:  84.90 - MEM: 259.97
Sample 39 - CPU:  85.80 - MEM: 259.97
Sample 40 - CPU:  84.90 - MEM: 259.97
Sample 41 - CPU:  85.70 - MEM: 259.97
Sample 42 - CPU:  84.80 - MEM: 259.97
Sample 43 - CPU:  85.60 - MEM: 259.97
Sample 44 - CPU:  84.60 - MEM: 259.97
Sample 45 - CPU:  85.20 - MEM: 259.97
Sample 46 - CPU:  84.20 - MEM: 259.97
Sample 47 - CPU:  84.80 - MEM: 259.97
Sample 48 - CPU:  83.70 - MEM: 259.97
Sample 49 - CPU:  84.30 - MEM: 259.97
Sample 50 - CPU:  83.20 - MEM: 259.97
Sample 51 - CPU:  83.70 - MEM: 259.97
Sample 52 - CPU:  82.70 - MEM: 259.97
Sample 53 - CPU:  83.20 - MEM: 259.97
Sample 54 - CPU:  82.10 - MEM: 259.97
Sample 55 - CPU:  82.60 - MEM: 259.97
Sample 56 - CPU:  81.60 - MEM: 259.97
Sample 57 - CPU:  82.00 - MEM: 259.97
Sample 58 - CPU:  81.00 - MEM: 259.97
Sample 59 - CPU:  81.40 - MEM: 259.97
