Sample 1 - CPU:  74.80 - MEM: 240.31
Sample 2 - CPU:  74.10 - MEM: 240.32
Sample 3 - CPU:  75.10 - MEM: 240.33
Sample 4 - CPU:  74.40 - MEM: 240.33
Sample 5 - CPU:  75.30 - MEM: 240.33
Sample 6 - CPU:  74.50 - MEM: 240.34
Sample 7 - CPU:  75.40 - MEM: 240.27
Sample 8 - CPU:  75.00 - MEM: 240.29
Sample 9 - CPU:  75.90 - MEM: 240.29
Sample 10 - CPU:  75.20 - MEM: 240.29
Sample 11 - CPU:  75.80 - MEM: 240.29
Sample 12 - CPU:  75.30 - MEM: 240.29
Sample 13 - CPU:  76.10 - MEM: 240.29
Sample 14 - CPU:  75.50 - MEM: 240.29
Sample 15 - CPU:  76.30 - MEM: 240.29
Sample 16 - CPU:  75.70 - MEM: 240.29
Sample 17 - CPU:  76.60 - MEM: 240.29
Sample 18 - CPU:  76.00 - MEM: 240.29
Sample 19 - CPU:  76.80 - MEM: 240.29
Sample 20 - CPU:  76.20 - MEM: 240.29
Sample 21 - CPU:  76.60 - MEM: 240.29
Sample 22 - CPU:  75.80 - MEM: 240.29
Sample 23 - CPU:  76.20 - MEM: 240.29
Sample 24 - CPU:  75.40 - MEM: 240.29
Sample 25 - CPU:  75.90 - MEM: 240.29
Sample 26 - CPU:  75.00 - MEM: 240.29
Sample 27 - CPU:  75.50 - MEM: 240.29
Sample 28 - CPU:  74.80 - MEM: 240.29
Sample 29 - CPU:  74.10 - MEM: 240.29
Sample 30 - CPU:  74.60 - MEM: 240.29
Sample 31 - CPU:  73.90 - MEM: 240.29
Sample 32 - CPU:  74.40 - MEM: 240.29
Sample 33 - CPU:  73.70 - MEM: 240.29
Sample 34 - CPU:  74.10 - MEM: 240.29
Sample 35 - CPU:  73.50 - MEM: 240.29
Sample 36 - CPU:  74.00 - MEM: 240.29
Sample 37 - CPU:  73.30 - MEM: 240.29
Sample 38 - CPU:  73.80 - MEM: 240.29
Sample 39 - CPU:  73.00 - MEM: 240.29
Sample 40 - CPU:  73.50 - MEM: 240.29
Sample 41 - CPU:  72.80 - MEM: 240.29
Sample 42 - CPU:  73.20 - MEM: 240.29
Sample 43 - CPU:  72.50 - MEM: 240.29
Sample 44 - CPU:  72.90 - MEM: 240.29
Sample 45 - CPU:  72.30 - MEM: 240.29
Sample 46 - CPU:  72.70 - MEM: 240.29
Sample 47 - CPU:  72.10 - MEM: 240.29
Sample 48 - CPU:  72.60 - MEM: 240.29
Sample 49 - CPU:  72.20 - MEM: 240.29
Sample 50 - CPU:  72.80 - MEM: 240.29
Sample 51 - CPU:  72.50 - MEM: 240.29
Sample 52 - CPU:  73.10 - MEM: 240.29
Sample 53 - CPU:  72.70 - MEM: 240.29
Sample 54 - CPU:  73.30 - MEM: 240.29
Sample 55 - CPU:  73.00 - MEM: 240.29
Sample 56 - CPU:  73.60 - MEM: 240.29
Sample 57 - CPU:  73.20 - MEM: 240.29
Sample 58 - CPU:  72.70 - MEM: 240.29
Sample 59 - CPU:  73.30 - MEM: 240.29
