Sample 1 - CPU:  86.70 - MEM: 234.57
Sample 2 - CPU:  88.50 - MEM: 234.57
Sample 3 - CPU:  86.80 - MEM: 234.60
Sample 4 - CPU:  88.60 - MEM: 234.63
Sample 5 - CPU:  87.30 - MEM: 234.63
Sample 6 - CPU:  89.20 - MEM: 234.65
Sample 7 - CPU:  87.60 - MEM: 234.66
Sample 8 - CPU:  89.10 - MEM: 234.67
Sample 9 - CPU:  87.80 - MEM: 234.68
Sample 10 - CPU:  89.50 - MEM: 234.68
Sample 11 - CPU:  88.10 - MEM: 234.68
Sample 12 - CPU:  89.60 - MEM: 234.68
Sample 13 - CPU:  88.20 - MEM: 234.70
Sample 14 - CPU:  89.80 - MEM: 234.71
Sample 15 - CPU:  88.40 - MEM: 234.71
Sample 16 - CPU:  89.80 - MEM: 234.71
Sample 17 - CPU:  88.60 - MEM: 234.71
Sample 18 - CPU:  90.20 - MEM: 234.71
Sample 19 - CPU:  88.80 - MEM: 234.71
Sample 20 - CPU:  90.10 - MEM: 234.71
Sample 21 - CPU:  88.60 - MEM: 234.71
Sample 22 - CPU:  89.70 - MEM: 234.71
Sample 23 - CPU:  88.70 - MEM: 234.71
Sample 24 - CPU:  87.40 - MEM: 234.71
Sample 25 - CPU:  88.70 - MEM: 234.71
Sample 26 - CPU:  87.70 - MEM: 234.71
Sample 27 - CPU:  88.80 - MEM: 234.71
Sample 28 - CPU:  87.70 - MEM: 234.71
Sample 29 - CPU:  88.80 - MEM: 234.71
Sample 30 - CPU:  87.80 - MEM: 234.71
Sample 31 - CPU:  88.90 - MEM: 234.71
Sample 32 - CPU:  87.70 - MEM: 234.71
Sample 33 - CPU:  88.70 - MEM: 234.71
Sample 34 - CPU:  87.80 - MEM: 234.71
Sample 35 - CPU:  88.80 - MEM: 234.71
Sample 36 - CPU:  87.90 - MEM: 234.71
Sample 37 - CPU:  89.00 - MEM: 234.71
Sample 38 - CPU:  88.10 - MEM: 234.71
Sample 39 - CPU:  89.00 - MEM: 234.71
Sample 40 - CPU:  87.90 - MEM: 234.71
Sample 41 - CPU:  88.70 - MEM: 234.71
Sample 42 - CPU:  87.70 - MEM: 234.71
Sample 43 - CPU:  88.80 - MEM: 234.71
Sample 44 - CPU:  88.00 - MEM: 234.71
Sample 45 - CPU:  89.00 - MEM: 234.71
Sample 46 - CPU:  88.00 - MEM: 234.71
Sample 47 - CPU:  89.00 - MEM: 234.71
Sample 48 - CPU:  88.10 - MEM: 234.71
Sample 49 - CPU:  89.20 - MEM: 234.71
Sample 50 - CPU:  88.40 - MEM: 234.71
Sample 51 - CPU:  87.40 - MEM: 234.71
Sample 52 - CPU:  88.30 - MEM: 234.71
Sample 53 - CPU:  87.50 - MEM: 234.71
Sample 54 - CPU:  88.40 - MEM: 234.71
Sample 55 - CPU:  87.60 - MEM: 234.71
Sample 56 - CPU:  88.40 - MEM: 234.71
Sample 57 - CPU:  87.60 - MEM: 234.71
Sample 58 - CPU:  88.50 - MEM: 234.71
