Sample 1 - CPU:  90.00 - MEM: 288.01
Sample 2 - CPU:  91.60 - MEM: 288.02
Sample 3 - CPU:  89.90 - MEM: 288.05
Sample 4 - CPU:  91.50 - MEM: 288.05
Sample 5 - CPU:  89.80 - MEM: 288.09
Sample 6 - CPU:  91.60 - MEM: 288.09
Sample 7 - CPU:  90.10 - MEM: 288.10
Sample 8 - CPU:  91.70 - MEM: 288.14
Sample 9 - CPU:  90.20 - MEM: 288.15
Sample 10 - CPU:  91.80 - MEM: 288.15
Sample 11 - CPU:  90.00 - MEM: 288.15
Sample 12 - CPU:  91.10 - MEM: 288.15
Sample 13 - CPU:  89.70 - MEM: 288.15
Sample 14 - CPU:  91.30 - MEM: 288.15
Sample 15 - CPU:  89.80 - MEM: 288.15
Sample 16 - CPU:  91.30 - MEM: 288.15
Sample 17 - CPU:  89.90 - MEM: 288.15
Sample 18 - CPU:  91.10 - MEM: 288.15
Sample 19 - CPU:  89.90 - MEM: 288.15
Sample 20 - CPU:  91.00 - MEM: 288.15
Sample 21 - CPU:  89.60 - MEM: 288.15
Sample 22 - CPU:  91.00 - MEM: 288.15
Sample 23 - CPU:  89.90 - MEM: 288.15
Sample 24 - CPU:  88.70 - MEM: 288.15
Sample 25 - CPU:  89.90 - MEM: 288.15
Sample 26 - CPU:  88.70 - MEM: 288.15
Sample 27 - CPU:  90.00 - MEM: 288.15
Sample 28 - CPU:  88.90 - MEM: 288.15
Sample 29 - CPU:  90.10 - MEM: 288.15
Sample 30 - CPU:  89.10 - MEM: 288.15
Sample 31 - CPU:  90.30 - MEM: 288.15
Sample 32 - CPU:  89.20 - MEM: 288.15
Sample 33 - CPU:  90.40 - MEM: 288.15
Sample 34 - CPU:  89.40 - MEM: 288.15
Sample 35 - CPU:  90.50 - MEM: 288.15
Sample 36 - CPU:  89.50 - MEM: 288.15
Sample 37 - CPU:  90.40 - MEM: 288.15
Sample 38 - CPU:  89.40 - MEM: 288.15
Sample 39 - CPU:  90.40 - MEM: 288.15
Sample 40 - CPU:  89.40 - MEM: 288.15
Sample 41 - CPU:  90.30 - MEM: 288.15
Sample 42 - CPU:  89.20 - MEM: 288.15
Sample 43 - CPU:  90.20 - MEM: 288.15
Sample 44 - CPU:  89.30 - MEM: 288.15
Sample 45 - CPU:  90.20 - MEM: 288.15
Sample 46 - CPU:  89.30 - MEM: 288.15
Sample 47 - CPU:  90.30 - MEM: 288.15
Sample 48 - CPU:  89.40 - MEM: 288.15
Sample 49 - CPU:  88.50 - MEM: 288.15
Sample 50 - CPU:  89.40 - MEM: 288.15
Sample 51 - CPU:  88.50 - MEM: 288.15
Sample 52 - CPU:  89.30 - MEM: 288.15
Sample 53 - CPU:  88.50 - MEM: 288.15
Sample 54 - CPU:  89.20 - MEM: 288.15
Sample 55 - CPU:  88.50 - MEM: 288.15
Sample 56 - CPU:  89.30 - MEM: 288.15
Sample 57 - CPU:  88.60 - MEM: 288.15
Sample 58 - CPU:  89.50 - MEM: 288.15
