Sample 1 - CPU:  91.60 - MEM: 275.25
Sample 2 - CPU:  89.60 - MEM: 275.25
Sample 3 - CPU:  91.50 - MEM: 275.29
Sample 4 - CPU:  89.70 - MEM: 275.29
Sample 5 - CPU:  91.60 - MEM: 275.31
Sample 6 - CPU:  90.10 - MEM: 275.32
Sample 7 - CPU:  91.90 - MEM: 275.32
Sample 8 - CPU:  90.40 - MEM: 275.32
Sample 9 - CPU:  91.90 - MEM: 275.32
Sample 10 - CPU:  90.30 - MEM: 275.32
Sample 11 - CPU:  91.70 - MEM: 275.33
Sample 12 - CPU:  90.00 - MEM: 275.33
Sample 13 - CPU:  91.20 - MEM: 275.33
Sample 14 - CPU:  89.40 - MEM: 275.33
Sample 15 - CPU:  90.60 - MEM: 275.33
Sample 16 - CPU:  89.00 - MEM: 275.33
Sample 17 - CPU:  90.20 - MEM: 275.33
Sample 18 - CPU:  88.50 - MEM: 275.33
Sample 19 - CPU:  87.00 - MEM: 275.33
Sample 20 - CPU:  88.10 - MEM: 275.33
Sample 21 - CPU:  86.70 - MEM: 275.33
Sample 22 - CPU:  87.70 - MEM: 275.33
Sample 23 - CPU:  86.30 - MEM: 275.33
Sample 24 - CPU:  87.40 - MEM: 275.33
Sample 25 - CPU:  86.20 - MEM: 275.33
Sample 26 - CPU:  87.20 - MEM: 275.33
Sample 27 - CPU:  85.90 - MEM: 275.33
Sample 28 - CPU:  86.90 - MEM: 275.33
Sample 29 - CPU:  85.60 - MEM: 275.33
Sample 30 - CPU:  86.50 - MEM: 275.33
Sample 31 - CPU:  85.40 - MEM: 275.33
Sample 32 - CPU:  86.40 - MEM: 275.33
Sample 33 - CPU:  85.20 - MEM: 275.33
Sample 34 - CPU:  86.10 - MEM: 275.33
Sample 35 - CPU:  84.90 - MEM: 275.33
Sample 36 - CPU:  85.70 - MEM: 275.33
Sample 37 - CPU:  84.60 - MEM: 275.33
Sample 38 - CPU:  85.50 - MEM: 275.33
Sample 39 - CPU:  84.40 - MEM: 275.33
Sample 40 - CPU:  85.40 - MEM: 275.33
Sample 41 - CPU:  84.40 - MEM: 275.33
Sample 42 - CPU:  85.40 - MEM: 275.33
Sample 43 - CPU:  84.60 - MEM: 275.33
Sample 44 - CPU:  85.50 - MEM: 275.33
Sample 45 - CPU:  84.50 - MEM: 275.33
Sample 46 - CPU:  85.40 - MEM: 275.33
Sample 47 - CPU:  84.60 - MEM: 275.33
Sample 48 - CPU:  85.50 - MEM: 275.33
Sample 49 - CPU:  84.70 - MEM: 275.33
Sample 50 - CPU:  85.60 - MEM: 275.33
Sample 51 - CPU:  84.80 - MEM: 275.33
Sample 52 - CPU:  85.70 - MEM: 275.33
Sample 53 - CPU:  84.90 - MEM: 275.33
Sample 54 - CPU:  85.70 - MEM: 275.33
Sample 55 - CPU:  84.80 - MEM: 275.33
Sample 56 - CPU:  85.70 - MEM: 275.33
Sample 57 - CPU:  84.90 - MEM: 275.33
Sample 58 - CPU:  84.20 - MEM: 275.33
Sample 59 - CPU:  85.00 - MEM: 275.33
