Sample 1 - CPU:  93.00 - MEM: 288.96
Sample 2 - CPU:  92.20 - MEM: 288.96
Sample 3 - CPU:  92.70 - MEM: 288.96
Sample 4 - CPU:  92.10 - MEM: 288.96
Sample 5 - CPU:  92.60 - MEM: 288.96
Sample 6 - CPU:  92.10 - MEM: 288.96
Sample 7 - CPU:  92.60 - MEM: 288.96
Sample 8 - CPU:  92.10 - MEM: 288.96
Sample 9 - CPU:  92.60 - MEM: 288.96
Sample 10 - CPU:  92.10 - MEM: 288.96
Sample 11 - CPU:  92.50 - MEM: 288.96
Sample 12 - CPU:  92.10 - MEM: 288.96
Sample 13 - CPU:  92.50 - MEM: 288.96
Sample 14 - CPU:  92.10 - MEM: 288.96
Sample 15 - CPU:  92.50 - MEM: 288.96
Sample 16 - CPU:  92.10 - MEM: 288.96
Sample 17 - CPU:  92.50 - MEM: 288.96
Sample 18 - CPU:  92.00 - MEM: 288.96
Sample 19 - CPU:  91.50 - MEM: 288.96
Sample 20 - CPU:  91.90 - MEM: 288.96
Sample 21 - CPU:  91.50 - MEM: 288.96
Sample 22 - CPU:  92.00 - MEM: 288.96
Sample 23 - CPU:  91.60 - MEM: 288.96
Sample 24 - CPU:  92.00 - MEM: 288.96
Sample 25 - CPU:  91.60 - MEM: 288.96
Sample 26 - CPU:  92.00 - MEM: 288.96
Sample 27 - CPU:  91.60 - MEM: 288.96
Sample 28 - CPU:  92.00 - MEM: 288.96
Sample 29 - CPU:  91.60 - MEM: 288.96
Sample 30 - CPU:  92.00 - MEM: 288.96
Sample 31 - CPU:  91.60 - MEM: 288.96
Sample 32 - CPU:  92.10 - MEM: 288.96
Sample 33 - CPU:  91.60 - MEM: 288.96
Sample 34 - CPU:  92.00 - MEM: 288.96
Sample 35 - CPU:  91.60 - MEM: 288.96
Sample 36 - CPU:  92.10 - MEM: 288.96
Sample 37 - CPU:  91.70 - MEM: 288.96
Sample 38 - CPU:  92.00 - MEM: 288.96
Sample 39 - CPU:  91.60 - MEM: 288.96
Sample 40 - CPU:  92.00 - MEM: 288.96
Sample 41 - CPU:  91.60 - MEM: 288.96
Sample 42 - CPU:  92.00 - MEM: 288.96
Sample 43 - CPU:  91.60 - MEM: 288.96
Sample 44 - CPU:  91.20 - MEM: 288.96
Sample 45 - CPU:  91.50 - MEM: 288.96
Sample 46 - CPU:  91.20 - MEM: 288.96
Sample 47 - CPU:  91.50 - MEM: 288.96
Sample 48 - CPU:  91.20 - MEM: 288.96
Sample 49 - CPU:  91.60 - MEM: 288.96
Sample 50 - CPU:  91.20 - MEM: 288.96
Sample 51 - CPU:  91.60 - MEM: 288.96
Sample 52 - CPU:  91.20 - MEM: 288.96
Sample 53 - CPU:  91.50 - MEM: 288.96
Sample 54 - CPU:  91.20 - MEM: 288.96
Sample 55 - CPU:  91.50 - MEM: 288.96
Sample 56 - CPU:  91.10 - MEM: 288.96
Sample 57 - CPU:  91.50 - MEM: 288.96
Sample 58 - CPU:  91.20 - MEM: 288.96
