7280110908277;0;1.0
7280133529993;1;2.0
7280151021508;2;3.0
7280163745327;3;4.0
7280178874853;4;5.0
7280194814750;5;6.0
7280291648796;6;7.0
7280322338537;7;8.0
7280347040179;8;9.0
7280379735694;9;10.0
7280423037484;10;11.0
7280447776639;11;12.0
7280465650678;12;13.0
7280564236707;13;14.0
7280670775363;14;15.0
7280699285917;15;16.0
7280731822436;16;17.0
7280758718324;17;18.0
7280787845987;18;19.0
7280817454377;19;20.0
7280843655564;20;21.0
7280942109777;21;22.0
7281044325852;22;23.0
7281144299427;23;24.0
7281246452788;24;25.0
7281270234053;25;26.0
7281289273271;26;27.0
7281307962070;27;28.0
7281333676701;28;29.0
7281351456457;29;30.0
7281374270428;30;31.0
7281475829848;31;32.0
7281495811635;32;33.0
7281516088368;33;34.0
7281538443163;34;35.0
7281559669735;35;36.0
7281579945617;36;37.0
7281599405561;37;38.0
7281621668692;38;39.0
7281643826448;39;40.0
7281662104618;40;41.0
7281679169784;41;42.0
7281700884076;42;43.0
7281806302482;43;44.0
7281830929515;44;45.0
7281851074934;45;46.0
7281873066785;46;47.0
7281892394709;47;48.0
7281912652665;48;49.0
7281934640323;49;50.0
7282038161453;50;51.0
7282057927743;51;52.0
7282077377061;52;53.0
7282098782497;53;54.0
7282121986979;54;55.0
7282239848256;55;56.0
7282290749008;56;57.0
7282318434330;57;58.0
7282332388483;58;59.0
7282347146538;59;60.0
7282447461950;60;61.0
7282564247287;61;62.0
7282619779332;62;63.0
7282657185343;63;64.0
7282675463233;64;65.0
7282774437612;65;66.0
7282793040972;66;67.0
7282810495620;67;68.0
7282911133771;68;69.0
7282934142960;69;70.0
7282953220932;70;71.0
7282980492552;71;72.0
7283003420289;72;73.0
7283105567378;73;74.0
7283204910485;74;75.0
7283226634794;75;76.0
7283244383198;76;77.0
7283263578454;77;78.0
7283281431215;78;79.0
7283302994961;79;80.0
7283406453218;80;81.0
7283432482505;81;82.0
7283458673629;82;83.0
7283487600890;83;84.0
7283525529411;84;85.0
7283545524790;85;86.0
7283568440600;86;87.0
7283595072227;87;88.0
7283626104327;88;89.0
7283653344379;89;90.0
7283675392159;90;91.0
7283695590269;91;92.0
7283799499948;92;93.0
7283827386633;93;94.0
7283857144128;94;95.0
7283879591622;95;96.0
7283902400644;96;97.0
7283928894979;97;98.0
7283954720785;98;99.0
7283979906520;99;100.0
7284003775226;100;101.0
