12491366247383;0;1.0
12491430550028;1;2.0
12491435983743;2;3.0
12491439884163;3;4.0
12491444390326;4;5.0
12491446220742;5;6.0
12491448057691;6;7.0
12491450574011;7;8.0
12491452183782;8;9.0
12491454272316;9;10.0
12491455521372;10;11.0
12491456250213;11;12.0
12491457197984;12;13.0
12491458132127;13;14.0
12491458948210;14;15.0
12491459799172;15;16.0
12491460663582;16;17.0
12491463792867;17;18.0
12491465699995;18;19.0
12491466547062;19;20.0
12491470186506;20;21.0
12491471385655;21;22.0
12491474454417;22;23.0
12491475581582;23;24.0
12491477227681;24;25.0
12491478928882;25;26.0
12491482556988;26;27.0
12491483950295;27;28.0
12491485683504;28;29.0
12491486624635;29;30.0
12491488054302;30;31.0
12491490885132;31;32.0
12491492844405;32;33.0
12491507984351;33;34.0
12491511310023;34;35.0
12491517449177;35;36.0
12491519206367;36;37.0
12491521699549;37;38.0
12491523428975;38;39.0
12491528296240;39;40.0
12491530413106;40;41.0
12491532211492;41;42.0
12491536561155;42;43.0
12491538338079;43;44.0
12491540120086;44;45.0
12491542217623;45;46.0
12491543845619;46;47.0
12491547527903;47;48.0
12491569469954;48;49.0
12491573336644;49;50.0
12491575452646;50;51.0
12491577973265;51;52.0
12491578914836;52;53.0
12491581739607;53;54.0
12491585784689;54;55.0
12491591565726;55;56.0
12491594317272;56;57.0
12491609250107;57;58.0
12491613429922;58;59.0
12491616644151;59;60.0
12491619247413;60;61.0
12491622101206;61;62.0
12491630525900;62;63.0
12491638197122;63;64.0
12491644426592;64;65.0
12491646150455;65;66.0
12491647285520;66;67.0
12491649605004;67;68.0
12491651443980;68;69.0
12491653536145;69;70.0
12491655455983;70;71.0
12491658564334;71;72.0
12491661613023;72;73.0
12491664782197;73;74.0
12491667371643;74;75.0
12491668156060;75;76.0
12491669705205;76;77.0
12491676787267;77;78.0
12491678239534;78;79.0
12491681276967;79;80.0
12491687420048;80;81.0
12491690069387;81;82.0
12491690841934;82;83.0
12491692547682;83;84.0
12491703560233;84;85.0
12491707255987;85;86.0
12491710895653;86;87.0
12491712924356;87;88.0
12491716245703;88;89.0
12491719099010;89;90.0
12491720990064;90;91.0
12491724360354;91;92.0
12491728339826;92;93.0
12491732494392;93;94.0
12491734311983;94;95.0
12491736477235;95;96.0
12491737716384;96;97.0
12491738600283;97;98.0
12491739264145;98;99.0
12491740468033;99;100.0
12491741867925;100;101.0
