13368758583105;0;1.0
13368808191314;1;2.0
13368812932606;2;3.0
13368815086267;3;4.0
13368816540690;4;5.0
13368818734538;5;6.0
13368820241423;6;7.0
13368822149089;7;8.0
13368824774614;8;9.0
13368833926671;9;10.0
13368835313098;10;11.0
13368836534667;11;12.0
13368837630680;12;13.0
13368838870645;13;14.0
13368840613166;14;15.0
13368842768809;15;16.0
13368853824787;16;17.0
13368854721160;17;18.0
13368857398341;18;19.0
13368858440975;19;20.0
13368859487196;20;21.0
13368862178702;21;22.0
13368864141987;22;23.0
13368866344914;23;24.0
13368867398672;24;25.0
13368869095541;25;26.0
13368869941282;26;27.0
13368870754523;27;28.0
13368871604257;28;29.0
13368872956399;29;30.0
13368873888909;30;31.0
13368874916257;31;32.0
13368877279652;32;33.0
13368878461684;33;34.0
13368881318588;34;35.0
13368883346053;35;36.0
13368885654662;36;37.0
13368886972996;37;38.0
13368888678162;38;39.0
13368889905379;39;40.0
13368891443156;40;41.0
13368894034497;41;42.0
13368895081850;42;43.0
13368897143899;43;44.0
13368898129720;44;45.0
13368898873918;45;46.0
13368900133716;46;47.0
13368901617958;47;48.0
13368903170039;48;49.0
13368904789336;49;50.0
13368905548103;50;51.0
13368906167175;51;52.0
13368907036702;52;53.0
13368908775754;53;54.0
13368909965148;54;55.0
13368915546894;55;56.0
13368916319405;56;57.0
13368917437699;57;58.0
13368918167271;58;59.0
13368918846099;59;60.0
13368920886076;60;61.0
13368922088103;61;62.0
13368923609466;62;63.0
13368926070827;63;64.0
13368929420655;64;65.0
13368930411949;65;66.0
13368932010387;66;67.0
13368934058747;67;68.0
13368934807136;68;69.0
13368935902980;69;70.0
13368938391712;70;71.0
13368939175699;71;72.0
13368940051310;72;73.0
13368941772517;73;74.0
13368942898285;74;75.0
13368948057040;75;76.0
13368949402454;76;77.0
13368950228800;77;78.0
13368950800358;78;79.0
13368953233167;79;80.0
13368953918243;80;81.0
13368954538254;81;82.0
13368956578718;82;83.0
13368957615523;83;84.0
13368958597923;84;85.0
13368960602338;85;86.0
13368962078977;86;87.0
13368963302579;87;88.0
13368965135365;88;89.0
13368966138290;89;90.0
13368967499787;90;91.0
13368968976987;91;92.0
13368969779430;92;93.0
13368970582095;93;94.0
13368971178220;94;95.0
13368972854073;95;96.0
13368974209379;96;97.0
13368975624700;97;98.0
13368977333092;98;99.0
13368980308436;99;100.0
13368981930038;100;101.0
