13418785570885;0;1.0
13418836119388;1;2.0
13418841077105;2;3.0
13418843892541;3;4.0
13418856054692;4;5.0
13418859443702;5;6.0
13418862702125;6;7.0
13418864263888;7;8.0
13418865396690;8;9.0
13418866859953;9;10.0
13418868965885;10;11.0
13418869922455;11;12.0
13418870707705;12;13.0
13418873855139;13;14.0
13418874756084;14;15.0
13418876610057;15;16.0
13418878081134;16;17.0
13418881173666;17;18.0
13418882769402;18;19.0
13418885820997;19;20.0
13418886861794;20;21.0
13418888671682;21;22.0
13418890728078;22;23.0
13418892506048;23;24.0
13418893388012;24;25.0
13418894844287;25;26.0
13418896535054;26;27.0
13418900449473;27;28.0
13418908368418;28;29.0
13418909122894;29;30.0
13418910158557;30;31.0
13418911774920;31;32.0
13418913964497;32;33.0
13418914754583;33;34.0
13418915534327;34;35.0
13418916315392;35;36.0
13418917392401;36;37.0
13418918826223;37;38.0
13418922601245;38;39.0
13418923786895;39;40.0
13418925032958;40;41.0
13418926496351;41;42.0
13418927476801;42;43.0
13418928300065;43;44.0
13418930187558;44;45.0
13418931030188;45;46.0
13418931949936;46;47.0
13418933287977;47;48.0
13418934106871;48;49.0
13418937087645;49;50.0
13418937935305;50;51.0
13418942671017;51;52.0
13418944703783;52;53.0
13418948234311;53;54.0
13418949955049;54;55.0
13418951508565;55;56.0
13418952746958;56;57.0
13418953819320;57;58.0
13418954526226;58;59.0
13418955042912;59;60.0
13418957174251;60;61.0
13418958411124;61;62.0
13418959494656;62;63.0
13418962219077;63;64.0
13418963945610;64;65.0
13418965758844;65;66.0
13418966749934;66;67.0
13418968060379;67;68.0
13418970565723;68;69.0
13418971433906;69;70.0
13418972678883;70;71.0
13418974288803;71;72.0
13418974978979;72;73.0
13418976862883;73;74.0
13418978717803;74;75.0
13418979625581;75;76.0
13418981305065;76;77.0
13418982515116;77;78.0
13418983816580;78;79.0
13418986805547;79;80.0
13418988262777;80;81.0
13418992217913;81;82.0
13418993218016;82;83.0
13418994075880;83;84.0
13418994718072;84;85.0
13418996086100;85;86.0
13418997674550;86;87.0
13418998735115;87;88.0
13419000145238;88;89.0
13419003894407;89;90.0
13419005430491;90;91.0
13419008016648;91;92.0
13419008868381;92;93.0
13419009501983;93;94.0
13419010686972;94;95.0
13419012905138;95;96.0
13419016384289;96;97.0
13419018044619;97;98.0
13419020442943;98;99.0
13419023209076;99;100.0
13419030746868;100;101.0
