14153386843954;0;1.0
14153514847253;1;2.0
14153543988063;2;3.0
14153551998444;3;4.0
14153553826243;4;5.0
14153555965901;5;6.0
14153557041877;6;7.0
14153558203310;7;8.0
14153560030875;8;9.0
14153561012783;9;10.0
14153562009447;10;11.0
14153562954782;11;12.0
14153565444190;12;13.0
14153566751963;13;14.0
14153569881824;14;15.0
14153571176283;15;16.0
14153572381186;16;17.0
14153573291862;17;18.0
14153574248903;18;19.0
14153575164805;19;20.0
14153576263151;20;21.0
14153578867257;21;22.0
14153580825407;22;23.0
14153581970150;23;24.0
14153583309455;24;25.0
14153584282935;25;26.0
14153585865412;26;27.0
14153587610531;27;28.0
14153588771590;28;29.0
14153590981527;29;30.0
14153592075412;30;31.0
14153592951824;31;32.0
14153594116815;32;33.0
14153598669153;33;34.0
14153600169900;34;35.0
14153602505659;35;36.0
14153603618049;36;37.0
14153604510681;37;38.0
14153605445790;38;39.0
14153606726255;39;40.0
14153607647201;40;41.0
14153608538023;41;42.0
14153609771780;42;43.0
14153611262273;43;44.0
14153612946985;44;45.0
14153614145176;45;46.0
14153615674611;46;47.0
14153616571911;47;48.0
14153618033864;48;49.0
14153619145371;49;50.0
14153620049528;50;51.0
14153621480750;51;52.0
14153622900788;52;53.0
14153623860462;53;54.0
14153624780962;54;55.0
14153625677659;55;56.0
14153626909081;56;57.0
14153627821937;57;58.0
14153628881097;58;59.0
14153629728044;59;60.0
14153632366807;60;61.0
14153644628367;61;62.0
14153650538474;62;63.0
14153657657123;63;64.0
14153659348293;64;65.0
14153660245395;65;66.0
14153661269197;66;67.0
14153663188981;67;68.0
14153665182089;68;69.0
14153665982826;69;70.0
14153667089290;70;71.0
14153672027700;71;72.0
14153673175749;72;73.0
14153679027310;73;74.0
14153683395935;74;75.0
14153688255456;75;76.0
14153689495389;76;77.0
14153692088912;77;78.0
14153695166218;78;79.0
14153707212290;79;80.0
14153710547298;80;81.0
14153712714385;81;82.0
14153714410225;82;83.0
14153717389433;83;84.0
14153720763792;84;85.0
14153722524955;85;86.0
14153723956368;86;87.0
14153725063610;87;88.0
14153726380030;88;89.0
14153728795674;89;90.0
14153730429283;90;91.0
14153732449573;91;92.0
14153737819663;92;93.0
14153739325098;93;94.0
14153740376506;94;95.0
14153742140289;95;96.0
14153743856013;96;97.0
14153756258905;97;98.0
14153762878888;98;99.0
14153766068718;99;100.0
14153770859868;100;101.0
