13884023528048;0;1.0
13884308407832;1;2.0
13884380861709;2;3.0
13884395599412;3;4.0
13884398215639;4;5.0
13884399326078;5;6.0
13884400082706;6;7.0
13884400898105;7;8.0
13884401967823;8;9.0
13884402908100;9;10.0
13884403812971;10;11.0
13884404520139;11;12.0
13884405440341;12;13.0
13884407317448;13;14.0
13884408072422;14;15.0
13884409241679;15;16.0
13884410417190;16;17.0
13884411177720;17;18.0
13884411869020;18;19.0
13884412798555;19;20.0
13884414554224;20;21.0
13884415241133;21;22.0
13884415794189;22;23.0
13884422512321;23;24.0
13884423280567;24;25.0
13884423995320;25;26.0
13884425317251;26;27.0
13884426139151;27;28.0
13884427535844;28;29.0
13884428220107;29;30.0
13884429068885;30;31.0
13884429780641;31;32.0
13884430661253;32;33.0
13884431398467;33;34.0
13884432059679;34;35.0
13884432756550;35;36.0
13884433368826;36;37.0
13884434273966;37;38.0
13884435259199;38;39.0
13884435925597;39;40.0
13884436993696;40;41.0
13884438335658;41;42.0
13884439015057;42;43.0
13884439795961;43;44.0
13884440683151;44;45.0
13884442377958;45;46.0
13884443064698;46;47.0
13884443783783;47;48.0
13884444640732;48;49.0
13884445929527;49;50.0
13884447054931;50;51.0
13884447786959;51;52.0
13884448486069;52;53.0
13884449773141;53;54.0
13884452671401;54;55.0
13884454149649;55;56.0
13884455772023;56;57.0
13884458067114;57;58.0
13884459503186;58;59.0
13884460138403;59;60.0
13884461671810;60;61.0
13884462408142;61;62.0
13884463426093;62;63.0
13884465281314;63;64.0
13884466643764;64;65.0
13884467965802;65;66.0
13884469724247;66;67.0
13884470606135;67;68.0
13884471219699;68;69.0
13884472898728;69;70.0
13884474572700;70;71.0
13884477650362;71;72.0
13884479643531;72;73.0
13884480699526;73;74.0
13884482523747;74;75.0
13884493511524;75;76.0
13884495143555;76;77.0
13884495896989;77;78.0
13884497153019;78;79.0
13884498225560;79;80.0
13884500496364;80;81.0
13884505121864;81;82.0
13884506700247;82;83.0
13884507550152;83;84.0
13884508464874;84;85.0
13884511318137;85;86.0
13884513370901;86;87.0
13884514990094;87;88.0
13884515772141;88;89.0
13884516604041;89;90.0
13884520542688;90;91.0
13884524715740;91;92.0
13884526329865;92;93.0
13884527013466;93;94.0
13884527684450;94;95.0
13884530304060;95;96.0
13884531410851;96;97.0
13884533540037;97;98.0
13884534685793;98;99.0
13884535654190;99;100.0
13884536740331;100;101.0
